x,y,label
0.7049615295953124,4.900405553702438,0.0
-0.8847251476983882,4.934579452032774,0.0
4.59979487532876,1.4269842463232563,0.0
-0.9761907188729957,4.916673221470915,0.0
3.5188006665575546,3.625808551238065,0.0
2.889803465899579,3.982556071222631,0.0
-1.3075515365767387,4.996260686677186,0.0
-0.8664189995161866,4.789839189777658,0.0
-0.2547297682231031,5.054724000039796,0.0
4.029284637958355,2.359236622750444,0.0
-3.418669285727124,3.853011748430305,0.0
-1.2764937698249854,4.520822112744867,0.0
-2.419682659942175,4.993673244696387,0.0
3.9195637113225796,2.3963994974026357,0.0
0.6715177727817672,4.500921470756729,0.0
4.929692827204061,0.6112276110716486,0.0
-4.799466932375596,0.8457085765220206,0.0
3.668255386732355,2.710130316726005,0.0
3.1261216799782794,4.410764038189842,0.0
1.189559389277366,4.489413565708289,0.0
-2.429991664360264,4.304733348181713,0.0
-3.9795548233632596,2.504106542587297,0.0
0.09125297311911496,4.512874801895001,0.0
-3.856065973624243,2.7820751347763166,0.0
-1.922474162637199,5.162406171908,0.0
3.1260822031649873,4.388737192521854,0.0
1.196178635886227,5.052733625716294,0.0
-3.2689958084060065,5.13737408539277,0.0
-3.9102479850273375,3.4729754152256858,0.0
-0.9340005613748001,4.596361669793036,0.0
-0.4985498201621166,4.68338359181673,0.0
-0.6291807167746448,5.4447236212628685,0.0
1.703299641766714,4.373907685975642,0.0
2.1808740895487126,4.739017856134828,0.0
0.3040215113867504,5.046142419382439,0.0
-4.534397814166079,1.827901930006119,0.0
-3.037990785974686,4.791098096082896,0.0
1.9780883988778521,4.9680683532226295,0.0
-0.4548495665690755,5.0330579892854885,0.0
-1.8380043010518232,4.641501985741046,0.0
2.575320984254228,3.8965718373449585,0.0
-0.8544111923245898,4.19812845931853,0.0
2.4909725355956747,4.069199866606922,0.0
-4.894813276761152,1.2900691064433982,0.0
-3.0427102524108074,4.525275745157195,0.0
-2.1712699088479512,5.487974346474047,0.0
3.6137155119604287,3.2860300408151004,0.0
-1.0806319311057488,5.185074110515208,0.0
1.7465206056592457,4.232142190798279,0.0
4.783656505992621,1.152566750224295,0.0
3.9143325021742505,2.865129752940784,0.0
-0.5201111950727002,5.9166246684464,0.0
-4.567753045865084,1.6185783554830377,0.0
0.9642831420414302,5.1163550787181835,0.0
-0.43244253334920213,4.830643637463728,0.0
-2.6494046168986385,4.185547878104099,0.0
0.9625005891459191,5.171020305599793,0.0
-4.423041528541,1.9572972462794351,0.0
0.3130607627788766,5.327263736446916,0.0
4.21421091242679,2.365601991696793,0.0
-4.375202671965463,2.389704726463371,0.0
3.410980200538363,2.780904178588412,0.0
-1.053009958620823,5.639921187159428,0.0
-4.784180135004154,0.8100919126392297,0.0
0.9659088971924792,5.097486054827657,0.0
4.20775934720022,2.1269336293184358,0.0
-2.619438970354868,4.529254961243856,0.0
-2.2240496448977387,3.8937578002530464,0.0
-2.211519132284936,4.997544065849448,0.0
2.2284476634481267,3.551729077775371,0.0
0.5727961560424122,5.467760397721497,0.0
0.4633476197550266,4.809036570938798,0.0
-3.770525614072139,3.61482287780128,0.0
1.6552480263782252,5.555136403234763,0.0
-2.5917347436356786,4.419864952913395,0.0
-1.7921491888850882,4.933286223018438,0.0
1.0695339313826056,4.651263848051264,0.0
4.0500695663800315,2.2483955116760814,0.0
0.8706559559307614,4.00375106955563,0.0
4.211219459752215,3.1243869210431074,0.0
-2.0931224927547842,5.12545202600296,0.0
-4.338471142031702,1.7638991291165471,0.0
-3.822811445901322,3.5381726899116113,0.0
-1.1534316796284685,5.059724365598296,0.0
-3.618003657153417,2.8443302176701235,0.0
1.9713272984782426,4.3952317437923405,0.0
-0.45047460248903803,4.713248202230875,0.0
3.8455319284670253,3.1787552348502155,0.0
1.631872416513617,6.02786917210933,0.0
1.0057378155472128,4.162298468786772,0.0
3.8714839221195927,3.1627209631640576,0.0
2.614966031747942,4.245157412314178,0.0
-4.792932623890064,0.8954136405452052,0.0
-1.232793512007353,4.547290651032938,0.0
-4.100194235740222,2.489419252200755,0.0
-3.9666286353553204,4.556723230103871,0.0
2.991110342691817,4.4981516785247635,0.0
1.5764753024701363,3.9034683617872705,0.0
4.325226295047644,2.086895955414598,0.0
4.10060472984339,2.9602598184103663,0.0
1.516902961194714,5.25298099542109,0.0
1.7165097200510013,4.384613889919159,0.0
-0.09165473164585691,5.597953098998728,0.0
-3.5731700842702088,3.7176696126298525,0.0
-3.4141577244378296,2.833814464086908,0.0
-1.4008589916965941,5.455718761637147,0.0
1.4085526000574458,4.593927734551659,0.0
-2.6980103946107814,4.399495546254719,0.0
-1.812152904023956,4.219623828401053,0.0
-1.6840288423894014,5.373792670571526,0.0
3.951411943987912,2.5265755522603213,0.0
1.389116804363252,4.324151654420303,0.0
-3.569326538623556,3.661489476985577,0.0
4.333412887222188,2.394089693524096,0.0
-4.2465823155514055,3.0164516880467267,0.0
-2.096439429634056,5.445090625753465,0.0
1.5374545951719432,4.948447085773738,0.0
1.9872141788803805,5.081319794982254,0.0
-0.3358681857776613,4.799146108140263,0.0
-1.9996037167105696,3.3248600696586843,0.0
-4.798377890892517,1.078861469230924,0.0
-0.8642594051831534,5.064809319051652,0.0
-2.8212425018029066,4.365342292782316,0.0
-3.7976985984313885,4.119043001956233,0.0
2.1219628728119417,4.858226900989837,0.0
