x,y
1.013443045915472,3.881365866496122
-3.0223151466932863,-3.1965565265625613
2.3694038320552204,7.3511804130372544
-4.283132722514976,-5.004619336128864
-0.23294060553783158,4.892953327344976
-2.209382249635178,-0.3148339847665744
1.3699094743770424,7.109803842773573
2.615101460675281,8.86277301946073
-1.2412442435440454,2.2184235568232777
4.172933984813792,9.72742645481403
3.368450701766246,11.807226743125923
-4.881925213845961,-9.73745107164029
-0.733836820939386,1.8748903304263569
2.9077384637527253,11.643854189152332
3.551104628175894,13.198216300863843
-1.785378731839483,-2.4685781468225514
-2.186103647562787,-3.7612048741228015
-0.340352750337626,1.0651455620765558
-3.3280322955328154,-4.374479533296104
-0.4887188654409762,0.4348318224570844
4.2624596978926235,11.187143287674129
-4.5815292898616375,-6.117530704680172
-0.27708559829298185,3.3854626431137533
1.4642353133047612,4.664339244266389
-1.498143100818715,1.0472522680853977
-0.5199440914041933,3.1876263595640277
0.4803173895615327,2.5436367323853286
0.3421297702138695,3.676316263544587
-0.2043945574317867,1.316323543516423
2.440251248017767,6.794896692200007
3.097643244909099,9.366220111994336
1.3165576764444626,5.9704647366976555
3.9309172404732298,11.909331404252281
1.2687757217804396,4.843977929542986
2.2359086607697343,7.834939192917213
-1.888681402283595,-0.7209207074096744
-1.2478188013009217,3.4754671386524882
1.4061653443305433,7.111418917687259
0.02045389439444989,5.763728942574059
-1.7508438692442296,0.20523090253847676
4.100125258922496,9.251338489849422
2.5010565568742136,5.9728988227498885
4.331187434334142,12.48903964440183
0.6955759245569482,4.682641635920609
4.150137447868481,10.336738822914912
1.8355359369644342,5.7553845108091615
3.7692787145574655,12.403368876305013
2.9424429643788397,9.31690840931024
0.193975457358321,4.525871164650648
-3.908322256245138,-1.5827325755113537
-0.3131590788959926,0.2586683585860947
-4.645586754371327,-4.780566024622376
3.459634421100475,11.334410366986447
2.0657014933748794,7.241363602655991
3.5699618578053602,7.766700022595051
-3.902741570109216,-7.152910330300944
-3.4855141635069433,-4.258805239790459
3.745556305200976,12.100496826438752
